rating,reviews,installs
4.1,136626,"10,000,000+"
4.6,10035,"1,000,000+"
4.4,20313,"100,000+"
4.2,25740,"1,000,000+"
3.9,24781,"5,000,000+"
4.2,42546,"5,000,000+"
4.4,6925,"1,000,000+"
4.4,24281,"1,000,000+"
4.4,52028,"5,000,000+"
4.4,18039,"1,000,000+"
3.7,27560,"5,000,000+"
4.4,22748,"1,000,000+"
4.5,216388,"10,000,000+"
3.7,16980,"5,000,000+"
4.4,47780,"5,000,000+"
3.7,7705,"1,000,000+"
4.4,33256,"1,000,000+"
4.5,481546,"10,000,000+"
3.6,14544,"1,000,000+"
4.4,134895,"10,000,000+"
4.0,48082,"5,000,000+"
4.1,2419,"1,000,000+"
4.4,17915,"1,000,000+"
4.4,61776,"1,000,000+"
4.3,10323,"1,000,000+"
4.4,48930,"5,000,000+"
4.2,1609,"100,000+"
4.2,219848,"50,000,000+"
4.1,136626,"10,000,000+"
4.3,30403,"5,000,000+"
4.5,216388,"10,000,000+"
4.4,33256,"1,000,000+"
4.5,481546,"10,000,000+"
4.3,18622,"1,000,000+"
4.2,8258,"1,000,000+"
4.5,260133,"10,000,000+"
4.7,1830388,"100,000,000+"
4.4,57573,"5,000,000+"
4.4,17878,"1,000,000+"
4.4,1162837,"100,000,000+"
4.4,359560,"10,000,000+"
4.1,17202,"5,000,000+"
4.6,263525,"10,000,000+"
4.4,14114,"1,000,000+"
4.1,890,"100,000+"
4.5,7153,"1,000,000+"
4.5,481546,"10,000,000+"
4.4,57573,"5,000,000+"
4.3,9235373,"1,000,000,000+"
4.5,149723,"10,000,000+"
4.2,6762,"1,000,000+"
4.2,120373,"5,000,000+"
4.2,40225,"1,000,000+"
4.5,42849,"1,000,000+"
4.7,9971,"500,000+"
4.0,5960,"500,000+"
4.2,18294,"1,000,000+"
4.2,2129707,"1,000,000,000+"
4.1,38655,"10,000,000+"
4.4,8033493,"1,000,000,000+"
4.4,5745093,"500,000,000+"
4.2,18239,"10,000,000+"
4.2,24199,"50,000,000+"
4.1,37333,"50,000,000+"
4.5,12759663,"100,000,000+"
4.6,308,"1,000,000+"
4.1,33216,"10,000,000+"
4.3,40770,"100,000,000+"
4.2,28860,"100,000,000+"
4.1,76604,"100,000,000+"
4.0,26189,"10,000,000+"
4.6,739329,"50,000,000+"
3.1,45838,"50,000,000+"
4.6,25592,"10,000,000+"
4.5,34126,"10,000,000+"
3.2,2394,"5,000,000+"
4.3,330468,"10,000,000+"
4.6,136874,"10,000,000+"
4.4,1236,"100,000+"
4.6,7790693,"500,000,000+"
4.5,537554,"10,000,000+"
4.6,315585,"10,000,000+"
4.4,12215,"5,000,000+"
4.2,127223,"10,000,000+"
4.4,9602,"100,000,000+"
3.1,24151,"10,000,000+"
3.6,45483,"10,000,000+"
4.1,28250,"10,000,000+"
4.2,1859115,"500,000,000+"
3.5,74819,"100,000,000+"
3.9,18513,"10,000,000+"
3.0,66,"10,000,000+"
3.9,14552,"10,000,000+"
4.5,87055,"10,000,000+"
3.4,17030,"10,000,000+"
4.4,1280423,"100,000,000+"
3.4,25094,"10,000,000+"
4.3,357,"1,000,000+"
3.7,315,"500,000+"
3.5,163997,"10,000,000+"
3.8,5431,"10,000,000+"
3.6,59,"50,000+"
3.1,124,"100,000+"
3.8,1420,"100,000+"
4.2,118439,"10,000,000+"
4.0,59973,"10,000,000+"
4.3,32111,"1,000,000+"
4.3,114788,"5,000,000+"
4.5,70404,"1,000,000+"
4.5,429580,"10,000,000+"
4.5,876866,"50,000,000+"
4.4,207706,"10,000,000+"
4.4,4254879,"100,000,000+"
4.3,111507,"10,000,000+"
4.2,472904,"50,000,000+"
4.7,115409,"10,000,000+"
4.4,166367,"5,000,000+"
4.3,618918,"50,000,000+"
4.4,192661,"10,000,000+"
4.3,54207,"5,000,000+"
4.5,60571,"5,000,000+"
4.7,1335799,"50,000,000+"
4.5,148506,"5,000,000+"
4.6,679912,"10,000,000+"
4.7,152692,"5,000,000+"
4.6,77311,"5,000,000+"
4.8,48211,"1,000,000+"
3.9,12388,"1,000,000+"
4.5,85387,"1,000,000+"
4.6,33509,"1,000,000+"
4.5,342336,"10,000,000+"
4.4,90831,"10,000,000+"
4.5,12718,"1,000,000+"
4.0,85659,"5,000,000+"
4.3,16395,"1,000,000+"
4.0,807,"100,000+"
4.4,24265,"1,000,000+"
4.1,1657,"100,000+"
4.3,576454,"50,000,000+"
4.1,88675,"5,000,000+"
4.3,56848,"1,000,000+"
4.2,19096,"1,000,000+"
4.2,1116393,"50,000,000+"
4.2,154578,"10,000,000+"
4.2,40676,"1,000,000+"
4.3,39833,"1,000,000+"
4.5,273283,"5,000,000+"
4.4,139480,"5,000,000+"
4.5,801054,"10,000,000+"
4.2,1859109,"500,000,000+"
4.1,65597,"10,000,000+"
4.4,1107320,"50,000,000+"
4.5,4594198,"100,000,000+"
4.3,94427,"10,000,000+"
4.4,335115,"10,000,000+"
4.1,33926,"1,000,000+"
4.4,1028794,"100,000,000+"
4.2,134203,"10,000,000+"
4.1,15693,"1,000,000+"
4.6,48979,"1,000,000+"
4.5,410303,"10,000,000+"
4.3,63712,"5,000,000+"
4.1,10595,"1,000,000+"
4.1,9496,"1,000,000+"
4.2,428581,"10,000,000+"
4.1,225544,"10,000,000+"
4.6,3090727,"100,000,000+"
4.5,474439,"10,000,000+"
4.0,41137,"1,000,000+"
3.5,75336,"1,000,000+"
4.4,745245,"10,000,000+"
4.4,4934130,"100,000,000+"
4.4,137562,"10,000,000+"
4.1,172990,"10,000,000+"
4.2,68309,"1,000,000+"
4.6,1121805,"50,000,000+"
4.4,7146,"1,000,000+"
4.6,6466641,"100,000,000+"
4.6,49657,"5,000,000+"
4.5,1724,"100,000+"
4.7,139258,"5,000,000+"
4.4,32794,"5,000,000+"
4.5,102923,"1,000,000+"
4.6,6702776,"100,000,000+"
4.6,7583,"500,000+"
4.0,24215,"1,000,000+"
4.6,5073,"1,000,000+"
4.5,15633,"1,000,000+"
4.7,1141545,"50,000,000+"
4.7,29485,"1,000,000+"
4.4,142393,"10,000,000+"
4.3,71688,"10,000,000+"
4.7,114851,"10,000,000+"
4.1,62209,"10,000,000+"
4.7,202474,"10,000,000+"
4.4,512102,"10,000,000+"
4.6,298321,"10,000,000+"
4.5,5783441,"100,000,000+"
4.4,47393,"10,000,000+"
4.4,55525,"10,000,000+"
4.3,2267,"500,000+"
4.3,266401,"10,000,000+"
4.6,649568,"10,000,000+"
4.7,6342,"1,000,000+"
4.3,5413,"1,000,000+"
4.5,1237135,"50,000,000+"
4.6,4724,"1,000,000+"
4.4,43960,"10,000,000+"
4.5,3277209,"100,000,000+"
4.7,229,"500,000+"
4.3,6626,"1,000,000+"
3.7,10796,"1,000,000+"
4.7,273994,"10,000,000+"
4.5,29203,"5,000,000+"
4.4,18918,"5,000,000+"
4.3,2056,"500,000+"
4.8,440,"500,000+"
4.6,66453,"5,000,000+"
4.1,398,"100,000+"
4.7,12089,"500,000+"
4.1,2828,"100,000+"
4.6,6466641,"100,000,000+"
4.2,89342,"10,000,000+"
4.3,495905,"50,000,000+"
4.2,86743,"5,000,000+"
4.0,30498,"1,000,000+"
4.2,97890,"1,000,000+"
3.9,25037,"1,000,000+"
4.3,58617,"1,000,000+"
4.1,62301,"1,000,000+"
4.2,37237,"5,000,000+"
4.4,1591,"10,000+"
4.3,595120,"10,000,000+"
4.3,100130,"5,000,000+"
4.4,294701,"10,000,000+"
4.3,63624,"5,000,000+"
4.1,112977,"10,000,000+"
4.2,58052,"5,000,000+"
4.1,12180,"1,000,000+"
4.1,118459,"10,000,000+"
4.2,112479,"10,000,000+"
4.1,69417,"10,000,000+"
4.4,733838,"10,000,000+"
4.1,157495,"10,000,000+"
4.3,86481,"10,000,000+"
4.6,484981,"10,000,000+"
4.1,77724,"5,000,000+"
4.6,6466641,"100,000,000+"
4.6,2390185,"100,000,000+"
4.2,33074,"1,000,000+"
4.1,35771,"5,000,000+"
4.2,290241,"50,000,000+"
4.5,69488,"1,000,000+"
4.3,10401,"1,000,000+"
4.2,28806,"1,000,000+"
4.0,11343,"1,000,000+"
4.2,66730,"5,000,000+"
4.2,25807,"1,000,000+"
4.6,1121805,"50,000,000+"
4.3,266402,"10,000,000+"
4.4,512106,"10,000,000+"
4.4,251616,"10,000,000+"
4.4,87300,"1,000,000+"
4.3,181399,"10,000,000+"
4.3,881,"10,000+"
4.6,40704,"100,000+"
4.5,624924,"10,000,000+"
4.1,51145,"10,000,000+"
4.3,647844,"10,000,000+"
4.4,2591941,"100,000,000+"
4.2,7435,"1,000,000+"
4.2,115773,"10,000,000+"
4.1,12008,"1,000,000+"
4.5,2084126,"500,000,000+"
4.7,536926,"10,000,000+"
4.3,3016297,"100,000,000+"
4.4,1188154,"10,000,000+"
4.4,2731171,"1,000,000,000+"
3.8,8226,"10,000,000+"
4.4,228794,"10,000,000+"
4.3,3252896,"100,000,000+"
4.2,226456,"10,000,000+"
4.5,1079491,"100,000,000+"
3.2,11200,"5,000,000+"
4.5,9653,"1,000,000+"
4.2,58675,"10,000,000+"
4.4,1038306,"100,000,000+"
4.7,287250,"50,000,000+"
4.4,480643,"100,000,000+"
4.0,27800,"10,000,000+"
4.4,691474,"100,000,000+"
4.0,2131,"5,000,000+"
4.6,5383985,"100,000,000+"
4.5,26559,"10,000,000+"
4.2,13500,"10,000,000+"
4.0,8550,"1,000,000+"
4.4,1861310,"500,000,000+"
4.5,23089,"10,000,000+"
3.9,6949,"10,000,000+"
4.2,858208,"500,000,000+"
4.3,815981,"100,000,000+"
4.2,102451,"10,000,000+"
4.2,56403,"5,000,000+"
4.4,115072,"5,000,000+"
4.7,19302,"5,000,000+"
4.6,1488396,"100,000,000+"
3.1,6572,"10,000,000+"
4.4,577059,"50,000,000+"
4.1,1092367,"10,000,000+"
4.5,618798,"100,000,000+"
4.6,209696,"5,000,000+"
4.3,1498393,"50,000,000+"
3.9,15368,"100,000,000+"
4.5,123412,"50,000,000+"
4.3,185632,"50,000,000+"
3.7,80847,"50,000,000+"
4.5,2764964,"100,000,000+"
4.4,41418,"1,000,000+"
4.0,549973,"50,000,000+"
4.0,212,"1,000,000+"
4.4,6011,"500,000+"
4.7,17955,"1,000,000+"
4.6,25370,"1,000,000+"
4.2,74146,"10,000,000+"
4.5,176873,"1,000,000+"
4.6,404617,"10,000,000+"
4.0,10270,"1,000,000+"
4.5,155999,"10,000,000+"
4.4,56713,"1,000,000+"
4.3,117255,"1,000,000+"
4.4,691474,"100,000,000+"
4.5,298843,"10,000,000+"
4.5,72513,"5,000,000+"
4.6,1488396,"100,000,000+"
4.4,205191,"10,000,000+"
4.6,73695,"1,000,000+"
4.3,144879,"10,000,000+"
4.6,5383971,"100,000,000+"
4.5,49794,"1,000,000+"
4.3,609182,"50,000,000+"
4.1,979,"100,000+"
4.2,53015,"5,000,000+"
4.2,277794,"10,000,000+"
4.6,67523,"1,000,000+"
4.2,17415,"1,000,000+"
4.5,2084125,"500,000,000+"
4.4,2731211,"1,000,000,000+"
4.3,3016305,"100,000,000+"
4.2,226456,"10,000,000+"
4.3,496399,"100,000,000+"
4.5,1079616,"100,000,000+"
4.3,815974,"100,000,000+"
4.3,549900,"10,000,000+"
4.5,618796,"100,000,000+"
4.5,1508137,"100,000,000+"
4.4,480640,"100,000,000+"
4.2,858227,"500,000,000+"
4.2,244567,"100,000,000+"
4.6,2401017,"100,000,000+"
4.4,57033,"5,000,000+"
4.3,12321,"1,000,000+"
4.6,122424,"5,000,000+"
4.2,21507,"1,000,000+"
4.2,80581,"10,000,000+"
4.2,37204,"1,000,000+"
4.0,10643,"5,000,000+"
4.3,226295,"10,000,000+"
4.6,57904,"1,000,000+"
4.4,691474,"100,000,000+"
4.6,404610,"10,000,000+"
4.6,1488397,"100,000,000+"
4.5,298854,"10,000,000+"
4.5,155999,"10,000,000+"
4.4,480638,"100,000,000+"
4.3,5157,"500,000+"
4.0,8985,"1,000,000+"
4.2,16349,"1,000,000+"
4.2,30291,"1,000,000+"
4.5,25985,"1,000,000+"
4.0,10270,"1,000,000+"
4.2,60840,"5,000,000+"
4.4,133573,"5,000,000+"
4.6,23393,"1,000,000+"
4.3,198051,"10,000,000+"
4.6,102594,"5,000,000+"
4.2,858230,"500,000,000+"
4.4,80119,"10,000,000+"
4.6,26919,"100,000+"
4.4,2731211,"1,000,000,000+"
4.6,267189,"5,000,000+"
4.4,1038303,"100,000,000+"
4.1,6850,"100,000+"
4.4,1861309,"500,000,000+"
4.4,18669,"1,000,000+"
4.1,16420,"1,000,000+"
4.3,16149,"1,000,000+"
4.1,71432,"5,000,000+"
4.1,282460,"500,000,000+"
4.5,86,"10,000+"
3.9,17941,"5,000,000+"
3.8,3614,"1,000,000+"
4.6,1413,"100,000+"
4.7,39,"10,000+"
4.0,3789,"1,000,000+"
4.7,107,"50,000+"
4.1,559,"100,000+"
3.7,4976,"1,000,000+"
4.1,44,"10,000+"
3.7,9293,"1,000,000+"
4.6,62386,"1,000,000+"
4.4,162,"10,000+"
4.6,1002,"50,000+"
4.1,99,"10,000+"
4.4,498,"50,000+"
4.7,34336,"1,000,000+"
4.4,9073,"500,000+"
4.8,190,"100,000+"
4.0,464,"100,000+"
4.9,717,"100,000+"
4.8,7505,"100,000+"
4.4,11501,"1,000,000+"
4.7,69,"5,000+"
4.2,2715,"500,000+"
4.6,349,"100,000+"
4.6,37,"10,000+"
4.5,806,"500,000+"
4.6,60,"10,000+"
4.1,319,"100,000+"
3.8,824,"1,000,000+"
4.8,6668,"100,000+"
4.8,1940,"100,000+"
4.5,1025,"100,000+"
4.0,3346,"1,000,000+"
4.4,5343,"1,000,000+"
4.7,247,"100,000+"
3.9,3182,"1,000,000+"
4.4,1528,"100,000+"
4.4,39,"10,000+"
4.5,76795,"1,000,000+"
4.4,1558437,"50,000,000+"
4.8,159455,"1,000,000+"
4.4,2053404,"50,000,000+"
4.8,892,"10,000+"
4.5,981995,"10,000,000+"
4.7,11118,"1,000,000+"
4.5,178934,"10,000,000+"
3.5,11297,"1,000,000+"
4.4,15370,"1,000,000+"
4.3,18194,"1,000,000+"
4.4,40606,"10,000,000+"
4.2,133338,"5,000,000+"
4.6,36900,"500,000+"
4.4,1312037,"10,000,000+"
4.4,4184,"1,000,000+"
3.9,100994,"5,000,000+"
4.3,20008,"5,000,000+"
4.5,13426,"1,000,000+"
4.2,18773,"10,000,000+"
3.7,26941,"5,000,000+"
4.2,7457,"1,000,000+"
3.9,135337,"5,000,000+"
3.6,7623,"1,000,000+"
4.5,1422858,"50,000,000+"
4.3,21404,"1,000,000+"
4.3,2143,"100,000+"
4.2,189313,"10,000,000+"
4.6,89868,"1,000,000+"
4.5,309617,"10,000,000+"
4.5,3478,"500,000+"
4.2,24349,"1,000,000+"
3.9,22154,"10,000,000+"
4.8,17493,"100,000+"
3.8,15966,"1,000,000+"
4.5,2332,"500,000+"
4.5,29344,"500,000+"
4.2,67772,"5,000,000+"
4.0,634,"100,000+"
4.2,18425,"1,000,000+"
4.3,25655305,"1,000,000,000+"
4.3,7557,"1,000,000+"
4.2,59089,"10,000,000+"
4.3,1551,"1,000,000+"
3.6,12764,"1,000,000+"
3.9,54807,"100,000,000+"
4.8,259003,"10,000,000+"
3.9,121916,"100,000,000+"
3.7,400,"100,000+"
4.6,3930,"500,000+"
4.4,1032076,"100,000,000+"
4.4,239242,"10,000,000+"
4.2,193381,"50,000,000+"
4.1,7624,"1,000,000+"
3.8,19738,"1,000,000+"
4.4,259605,"10,000,000+"
4.5,18699,"1,000,000+"
4.6,98819,"5,000,000+"
4.7,53006,"1,000,000+"
4.3,436921,"10,000,000+"
4.5,351168,"10,000,000+"
4.3,1615596,"50,000,000+"
3.7,906384,"1,000,000,000+"
3.9,3484,"10,000,000+"
3.6,5639,"1,000,000+"
4.5,504823,"50,000,000+"
4.4,25922,"50,000,000+"
3.8,5555,"1,000,000+"
4.6,921868,"50,000,000+"
4.2,6449,"5,000,000+"
4.3,15874,"1,000,000+"
3.8,2093,"5,000,000+"
4.4,26421,"1,000,000+"
3.1,2689,"1,000,000+"
4.6,36969,"1,000,000+"
4.1,45744,"10,000,000+"
4.5,714665,"10,000,000+"
4.0,119202,"10,000,000+"
4.5,6474426,"500,000,000+"
4.3,6685,"1,000,000+"
3.7,11549,"1,000,000+"
3.9,28835,"1,000,000+"
3.5,13205,"1,000,000+"
3.3,1261,"10,000+"
4.3,1215,"100,000+"
4.5,6474672,"500,000,000+"
4.1,159622,"5,000,000+"
4.4,169965,"10,000,000+"
4.4,38630,"1,000,000+"
4.5,249919,"10,000,000+"
4.4,158196,"10,000,000+"
4.3,42624,"1,000,000+"
4.5,26411,"1,000,000+"
4.3,296781,"10,000,000+"
4.6,29706,"1,000,000+"
4.1,30693,"1,000,000+"
4.2,83558,"5,000,000+"
3.5,6066,"1,000,000+"
4.0,293080,"10,000,000+"
3.8,54256,"5,000,000+"
4.3,355921,"10,000,000+"
4.3,37882,"1,000,000+"
4.1,190888,"10,000,000+"
4.3,948198,"50,000,000+"
4.5,9548,"1,000,000+"
4.4,1071,"500,000+"
4.0,11908,"1,000,000+"
4.1,185058,"10,000,000+"
4.6,697212,"10,000,000+"
4.3,978,"100,000+"
3.9,877635,"1,000,000,000+"
4.5,51684,"10,000,000+"
4.7,175110,"10,000,000+"
4.3,11667403,"500,000,000+"
4.5,357944,"10,000,000+"
3.1,735,"500,000+"
4.7,2543,"500,000+"
3.8,18818,"1,000,000+"
4.0,30287,"1,000,000+"
4.2,31504,"1,000,000+"
4.0,13950,"1,000,000+"
4.2,21147,"5,000,000+"
3.4,41490,"5,000,000+"
4.6,2090,"50,000+"
4.5,44274,"1,000,000+"
4.0,7006,"1,000,000+"
4.4,2959,"1,000,000+"
4.2,40167,"1,000,000+"
4.1,56807,"5,000,000+"
4.4,1284017,"500,000,000+"
4.0,4332,"1,000,000+"
3.7,10382,"1,000,000+"
4.6,413999,"5,000,000+"
4.5,66978,"1,000,000+"
4.6,66384,"1,000,000+"
4.5,17703,"500,000+"
3.9,32121,"1,000,000+"
4.3,350,"10,000+"
4.4,74425,"1,000,000+"
3.9,877635,"1,000,000,000+"
4.3,131028,"5,000,000+"
4.4,1284017,"500,000,000+"
4.4,84957,"1,000,000+"
3.6,3311,"100,000+"
4.5,23158,"1,000,000+"
3.6,1380,"100,000+"
4.1,49259,"5,000,000+"
4.4,185884,"1,000,000+"
4.1,40975,"1,000,000+"
4.2,27104,"1,000,000+"
4.7,247992,"5,000,000+"
3.9,63647,"10,000,000+"
3.9,6105,"100,000+"
4.4,30722,"1,000,000+"
4.3,296781,"10,000,000+"
4.6,56524,"1,000,000+"
4.0,24790,"1,000,000+"
4.3,13169,"1,000,000+"
4.2,61692,"10,000,000+"
4.5,249919,"10,000,000+"
4.3,3684,"100,000+"
4.0,18976,"1,000,000+"
4.1,63020,"5,000,000+"
4.6,62740,"500,000+"
4.1,49259,"5,000,000+"
4.5,76677,"1,000,000+"
4.0,293080,"10,000,000+"
4.2,78154,"1,000,000+"
4.3,479594,"10,000,000+"
4.2,201737,"10,000,000+"
4.3,11667403,"500,000,000+"
4.2,233305,"10,000,000+"
4.0,80368,"10,000,000+"
4.2,23292,"1,000,000+"
4.3,296781,"10,000,000+"
4.0,24790,"1,000,000+"
4.5,249919,"10,000,000+"
4.3,23641,"1,000,000+"
4.3,3684,"100,000+"
3.9,13217,"1,000,000+"
4.0,18976,"1,000,000+"
4.1,49259,"5,000,000+"
4.1,63020,"5,000,000+"
4.1,40975,"1,000,000+"
4.0,17240,"1,000,000+"
4.0,293080,"10,000,000+"
4.5,256680,"10,000,000+"
4.1,62465,"5,000,000+"
3.9,63647,"10,000,000+"
4.2,201737,"10,000,000+"
3.9,877643,"1,000,000,000+"
4.5,103074,"1,000,000+"
4.3,131028,"5,000,000+"
4.4,1284018,"500,000,000+"
4.6,7232629,"100,000,000+"
4.2,15681,"5,000,000+"
4.1,53481,"10,000,000+"
4.4,104800,"10,000,000+"
4.4,50459,"5,000,000+"
4.2,43269,"5,000,000+"
4.5,56443,"1,000,000+"
4.2,4928420,"100,000,000+"
4.4,1421884,"50,000,000+"
4.4,3652,"500,000+"
4.0,126282,"10,000,000+"
4.3,14110,"1,000,000+"
4.4,18710,"1,000,000+"
4.2,22063,"1,000,000+"
4.3,286454,"10,000,000+"
4.1,15922,"1,000,000+"
4.4,652,"100,000+"
4.3,29768,"5,000,000+"
4.4,102248,"5,000,000+"
4.2,41225,"5,000,000+"
4.7,162049,"5,000,000+"
4.3,26014,"1,000,000+"
4.5,53562,"1,000,000+"
3.7,10562,"1,000,000+"
4.3,21589,"1,000,000+"
4.2,3682,"100,000+"
4.1,2909,"100,000+"
4.5,37937,"1,000,000+"
4.8,15865,"1,000,000+"
4.3,63920,"5,000,000+"
4.7,38375,"1,000,000+"
4.3,16657,"1,000,000+"
4.2,301413,"5,000,000+"
3.7,20605,"1,000,000+"
4.6,16094,"1,000,000+"
4.5,65590,"5,000,000+"
4.3,32225,"1,000,000+"
4.5,44348,"5,000,000+"
4.2,23279,"1,000,000+"
4.2,12572,"1,000,000+"
4.3,70556,"10,000,000+"
4.3,1240,"100,000+"
4.4,56471,"5,000,000+"
3.7,6939,"1,000,000+"
4.4,10218,"1,000,000+"
4.4,617477,"10,000,000+"
4.2,1688,"50,000+"
3.5,18857,"1,000,000+"
4.2,11838,"1,000,000+"
4.2,60838,"5,000,000+"
4.0,17000166,"500,000,000+"
4.5,162335,"10,000,000+"
4.2,886418,"50,000,000+"
3.9,3720,"1,000,000+"
4.3,9951,"1,000,000+"
3.7,2398,"500,000+"
4.3,213340,"10,000,000+"
4.3,1805398,"50,000,000+"
4.6,94989,"5,000,000+"
4.3,10483141,"500,000,000+"
4.2,3815614,"100,000,000+"
4.6,10247,"1,000,000+"
3.9,730,"10,000+"
4.4,5565856,"100,000,000+"
4.6,263454,"10,000,000+"
4.1,1728557,"50,000,000+"
4.8,39480,"500,000+"
4.3,1311,"10,000+"
4.5,14885236,"500,000,000+"
4.4,5453997,"100,000,000+"
4.4,174,"10,000+"
3.3,8642,"500,000+"
4.2,1092337,"50,000,000+"
3.8,4257,"500,000+"
4.5,43576,"5,000,000+"
4.3,3014548,"100,000,000+"
4.5,27711703,"1,000,000,000+"
3.7,1221896,"100,000,000+"
4.5,152658,"1,000,000+"
4.1,14766,"500,000+"
4.4,1852384,"10,000,000+"
3.7,353342,"50,000,000+"
4.1,672089,"50,000,000+"
4.8,3053,"50,000+"
4.4,69109672,"1,000,000,000+"
4.3,960726,"10,000,000+"
4.1,1703479,"100,000,000+"
4.4,5741684,"500,000,000+"
4.1,10421284,"100,000,000+"
4.5,66509917,"1,000,000,000+"
4.5,9876369,"100,000,000+"
4.5,469851,"50,000,000+"
4.5,8389714,"100,000,000+"
4.2,685450,"100,000,000+"
4.4,867920,"10,000,000+"
4.5,787107,"10,000,000+"
4.3,798522,"100,000,000+"
3.8,6760,"500,000+"
4.5,13118,"500,000+"
3.7,413609,"10,000,000+"
4.5,1013465,"50,000,000+"
4.5,1117212,"50,000,000+"
4.3,908525,"100,000,000+"
4.6,305765,"10,000,000+"
4.3,154668,"10,000,000+"
4.4,98324,"1,000,000+"
4.3,27931,"5,000,000+"
4.3,47698,"5,000,000+"
4.3,25623548,"1,000,000,000+"
4.3,133195,"5,000,000+"
4.3,1295293,"100,000,000+"
4.4,17069,"500,000+"
4.2,145088,"10,000,000+"
4.9,46253,"500,000+"
4.5,2078744,"500,000,000+"
4.6,111741,"5,000,000+"
4.6,515240,"10,000,000+"
4.6,49275,"500,000+"
3.4,29265,"1,000,000+"
3.8,85763,"1,000,000+"
4.4,4918776,"100,000,000+"
4.7,2440695,"100,000,000+"
4.6,137198,"5,000,000+"
4.1,78128208,"1,000,000,000+"
3.8,22191,"1,000,000+"
4.4,5637451,"100,000,000+"
4.4,5276983,"100,000,000+"
3.9,31061,"1,000,000+"
4.1,12495,"1,000,000+"
4.5,512996,"10,000,000+"
3.7,800,"50,000+"
4.4,2349421,"100,000,000+"
4.5,944661,"50,000,000+"
4.5,14184910,"100,000,000+"
3.8,159,"10,000+"
3.1,50,"10,000+"
4.5,799206,"10,000,000+"
5.0,2,100+
4.4,3039889,"10,000,000+"
4.3,1305050,"50,000,000+"
2.9,155,"10,000+"
3.1,3042,"500,000+"
3.3,14210,"1,000,000+"
4.1,291,"5,000+"
4.6,625,"10,000+"
4.4,83,"1,000+"
4.5,4487182,"50,000,000+"
4.3,12,100+
4.3,668,"50,000+"
4.5,2948,"50,000+"
4.5,17712922,"500,000,000+"
2.2,83,"50,000+"
4.5,6071542,"100,000,000+"
4.2,828489,"50,000,000+"
4.5,10053186,"100,000,000+"
4.6,815280,"10,000,000+"
3.9,24,"1,000+"
4.1,8,"1,000+"
3.3,19,"5,000+"
4.5,472247,"50,000,000+"
4.1,283,"100,000+"
4.8,253,"50,000+"
4.1,41,"1,000+"
4.5,2,500+
4.6,44881447,"100,000,000+"
4.6,23125280,"100,000,000+"
4.3,22248,"1,000,000+"
4.1,29978,"1,000,000+"
4.5,349,"50,000+"
4.3,4624,"100,000+"
4.4,1397944,"10,000,000+"
4.7,2890,"50,000+"
4.4,22419455,"500,000,000+"
4.4,27275,"1,000,000+"
4.3,9642112,"1,000,000,000+"
4.2,1531,"10,000+"
4.2,873,"50,000+"
4.6,73404,"1,000,000+"
4.5,901110,"10,000,000+"
4.6,1218,"50,000+"
4.7,88,"1,000+"
4.8,557,"10,000+"
4.7,2387,"100,000+"
4.7,42916526,"500,000,000+"
1.7,686,"10,000+"
4.5,8096,"1,000,000+"
4.0,499,"10,000+"
3.6,608,"100,000+"
2.0,24,"1,000+"
4.7,707,"5,000+"
4.1,376,"50,000+"
4.3,109,"5,000+"
4.3,43,"10,000+"
4.5,2751,"100,000+"
4.4,77,"5,000+"
4.4,8921451,"100,000,000+"
4.6,130,"10,000+"
3.7,452,"100,000+"
4.5,4115,"100,000+"
4.0,459,"50,000+"
4.8,55,"1,000+"
4.0,1320,"100,000+"
4.7,27,"5,000+"
4.8,306,"5,000+"
4.6,498,"50,000+"
4.3,36,"5,000+"
4.2,1002,"10,000+"
4.8,138,"10,000+"
4.2,20,"5,000+"
4.6,6459626,"100,000,000+"
4.2,1971777,"100,000,000+"
4.5,305347,"10,000,000+"
4.6,408292,"10,000,000+"
4.5,1736105,"10,000,000+"
4.5,10214862,"100,000,000+"
4.3,5091448,"100,000,000+"
4.8,2588730,"50,000,000+"
4.6,2083237,"500,000,000+"
4.5,4229977,"100,000,000+"
4.3,8116142,"500,000,000+"
4.2,640974,"50,000,000+"
4.4,3058687,"100,000,000+"
4.5,4972230,"100,000,000+"
4.2,951,"100,000+"
4.6,1591129,"50,000,000+"
4.6,14026,"100,000+"
4.4,1860844,"500,000,000+"
4.5,1013867,"50,000,000+"
4.5,762706,"10,000,000+"
4.6,7657490,"100,000,000+"
4.5,2586261,"100,000,000+"
4.4,91171,"1,000,000+"
4.1,1076243,"100,000,000+"
4.4,4064868,"100,000,000+"
4.6,9873470,"100,000,000+"
4.6,15301,"100,000+"
4.5,10158,"500,000+"
4.5,4147718,"100,000,000+"
4.3,1168959,"50,000,000+"
4.3,4000433,"100,000,000+"
3.3,23682,"1,000,000+"
3.7,338449,"10,000,000+"
4.5,214265,"10,000,000+"
4.4,187892,"5,000,000+"
3.1,740,"100,000+"
4.0,15443,"1,000,000+"
4.4,2788460,"100,000,000+"
4.2,521081,"10,000,000+"
3.9,94910,"10,000,000+"
4.4,63773,"5,000,000+"
4.6,5378795,"100,000,000+"
4.8,1506783,"10,000,000+"
4.4,3075096,"100,000,000+"
3.9,10657,"1,000,000+"
4.5,736824,"10,000,000+"
3.6,1354,"500,000+"
3.4,4082,"500,000+"
